feature,bucket,n,coverage_pct,win_rate,expectancy_r,gross_r,lift_r,t_stat,coins_positive,years_positive
ema200_rel & dow,-6.51..-3.59 & 3,11813,1.8501985991554837,0.3803436891560146,0.0018167406921287606,0.11110126898093818,0.12804091717329685,0.13917981364216012,0.42857142857142855,0.5
atr_pct & dow,1.66..2.18 & 0,11158,1.7476099186808505,0.3661946585409572,0.0018157441272391916,0.07305658425456228,0.1280399206084073,0.13540498068651774,0.42857142857142855,0.5
dd_30d & up_from_low_30d,-33.6..-25.7 & 5.06..8.62,9988,1.5643599092834142,0.3791549859831798,0.0017415645662069716,0.1120536032434258,0.12796574104737507,0.1219694007499535,0.42857142857142855,0.5
dd_30d & up_from_low_30d,-8.28..-4.52 & 48..inf,12611,1.9751845030009147,0.3704702244072635,0.0017129634724549463,0.07689393327966149,0.12793713995362305,0.136720727058232,0.6428571428571429,0.6666666666666666
atr_pct & dd_30d,1.66..2.18 & -25.7..-20.5,9924,1.5543359771454348,0.3704151551793632,0.0007194570058164739,0.07211121608640725,0.12694363348698456,0.05123836669546343,0.6428571428571429,0.5
dd_30d & up_from_low_30d,-4.52..inf & 48..inf,14006,2.193674898820935,0.36998429244609454,0.000667629192162162,0.07997892104483993,0.12689180567333025,0.05576715105783161,0.42857142857142855,0.5
ema200_rel & dow,-6.51..-3.59 & 5,10741,1.6822977358443283,0.38041150730844425,-0.0003296437358985779,0.12279221137307963,0.12589453274526952,-0.02383195399966611,0.42857142857142855,0.3333333333333333
atr_pct & ret_1d_5,1.37..1.66 & -5.37..-2.52,7556,1.183450488040196,0.3733456855479089,-0.0008141289541827992,0.08836958419326586,0.1254100475269853,-0.0501101427869851,0.42857142857142855,0.5
dist_high_20 & ret_1d_5,4.22..6.43 & -5.37..-2.52,8520,1.334435965868511,0.37910798122065725,-0.0010257783140791138,0.10401962534179915,0.125198398167089,-0.06684948193553611,0.42857142857142855,0.5
dd_30d & ema200_rel,-33.6..-25.7 & -6.51..-3.59,17804,2.7885326216341517,0.3766569310267356,-0.0011257611673710767,0.10445237294274329,0.12509841531379703,-0.10561569032949017,0.42857142857142855,0.5
